seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,action_0,action_1,personal_reward_0,personal_reward_1,empathic_reward_0,empathic_reward_1,total_reward_0,total_reward_1
1,8,162,10.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,163,10.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,164,10.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,165,10.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,166,10.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,167,10.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,168,10.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-0.8],1,0.0,-1.0,-0.5
1,8,169,9.0,100,500,[-1.],1,0.55,-1.0,-0.22499999999999998,[-1.],1,0.0,-0.8,-0.4
1,8,170,9.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,171,9.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,172,9.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,173,9.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,174,9.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,175,9.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,176,9.0,100,500,[-1.],0,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,177,9.0,100,500,[-1.],0,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,178,9.0,100,500,[-1.],0,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,179,9.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-0.8],1,0.0,-1.0,-0.5
1,8,180,9.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,181,9.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,182,9.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,183,9.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,184,9.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,185,8.0,100,500,[-1.],0,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,8,186,8.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,187,7.0,100,500,[-0.8],0,0.0,-0.6,-0.3,[-1.],1,0.6,-1.0,-0.2
1,8,188,7.0,100,500,[-0.6],0,0.0,-0.6,-0.3,[-1.],1,0.1,-1.0,-0.45
1,8,189,7.0,100,500,[-0.6],1,0.0,-0.6,-0.3,[-1.],1,0.1,-1.0,-0.45
1,8,190,7.0,100,500,[-0.6],1,0.0,-0.6,-0.3,[-1.],1,0.1,-1.0,-0.45
1,8,191,7.0,100,500,[-0.6],1,0.0,-0.6,-0.3,[-1.],1,0.1,-1.0,-0.45
1,8,192,7.0,100,500,[-0.6],1,0.0,-0.6,-0.3,[-1.],1,0.1,-1.0,-0.45
1,8,193,7.0,100,500,[-0.6],1,0.0,-0.6,-0.3,[-1.],1,0.1,-1.0,-0.45
1,8,194,7.0,100,500,[-0.6],1,0.0,-0.6,-0.3,[-1.],1,0.1,-1.0,-0.45
1,8,195,7.0,100,500,[-0.6],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,196,7.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,197,7.0,100,500,[-0.8],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,198,7.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,199,7.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,200,6.0,100,500,[-1.],1,0.55,-1.0,-0.22499999999999998,[-1.],1,0.0,-0.8,-0.4
1,8,201,5.0,100,500,[-1.],1,0.05,-0.8,-0.375,[-0.8],1,0.55,-0.8,-0.125
1,8,202,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,203,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,204,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,205,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,206,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,207,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,208,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,209,5.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,8,210,5.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-0.8],1,0.05,-1.0,-0.475
1,8,211,5.0,100,500,[-0.8],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,212,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,213,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,214,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,215,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,216,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,217,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,218,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,219,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,220,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,221,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,222,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,223,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,224,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,225,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,226,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,227,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,228,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,229,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,230,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,231,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,232,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,233,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,234,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,235,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,236,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,237,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,238,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,239,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,240,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,241,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,242,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,243,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,244,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,245,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,246,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,247,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,248,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,249,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,250,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,251,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,252,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,253,5.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,254,4.0,100,500,[-1.],0,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,8,255,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,256,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,257,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,258,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,259,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,260,4.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,261,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,262,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,263,4.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,264,4.0,100,500,[-0.8],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,265,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,266,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,267,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,268,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,269,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,270,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,271,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,272,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,273,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,274,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,275,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,276,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,277,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,278,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,279,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,280,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,281,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,282,4.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,283,3.0,100,500,[-1.],1,0.55,-1.0,-0.22499999999999998,[-1.],1,0.0,-0.8,-0.4
1,8,284,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,285,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,286,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,287,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,288,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,289,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,290,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,291,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,292,3.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,293,3.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-0.8],1,0.0,-1.0,-0.5
1,8,294,2.0,100,500,[-1.],1,0.55,-1.0,-0.22499999999999998,[-1.],1,0.0,-0.8,-0.4
1,8,295,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,296,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,297,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,298,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,299,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,300,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,301,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,302,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,303,2.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,8,304,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-0.8],1,0.0,-1.0,-0.5
1,8,305,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,306,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,307,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,308,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,309,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,310,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,311,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,312,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,313,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,314,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,315,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,316,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,317,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,318,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,319,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,320,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,321,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,322,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,323,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,324,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,325,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,326,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,327,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,328,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,329,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,330,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,331,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,332,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,333,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,334,2.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,335,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,336,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,337,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,338,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,339,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,340,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,341,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,342,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,343,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,344,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,345,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,346,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,347,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,348,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,349,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,350,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,351,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,352,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,353,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,354,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,355,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,356,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,357,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,358,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,359,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,360,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,361,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,362,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,363,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,364,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,365,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,8,366,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,367,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,368,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,369,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,370,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,371,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,372,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,373,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,374,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,375,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,376,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,377,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,378,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,379,2.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,8,380,1.0,100,500,[-1.],0,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,8,381,1.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,8,382,0.0,100,500,[-0.8],0,0.0,-0.6,-0.3,[-1.],1,0.6,-1.0,-0.2
1,9,0,98.0,100,500,[-0.6],1,0.55,-0.8,-0.125,[-1.],1,0.55,-0.8,-0.125
1,9,1,97.0,100,500,[-0.8],0,0.05,-0.6,-0.27499999999999997,[-0.8],1,0.6,-0.8,-0.10000000000000003
1,9,2,95.0,100,500,[-0.6],1,0.6,-0.4,0.09999999999999998,[-0.8],1,0.65,-0.6,0.025000000000000022
1,9,3,93.0,100,500,[-0.4],1,0.65,-0.19999999999999996,0.22500000000000003,[-0.6],1,0.7,-0.4,0.14999999999999997
1,9,4,92.0,100,500,[-0.2],1,0.7,-0.19999999999999996,0.25,[-0.4],1,0.2,-0.19999999999999996,2.7755575615628914e-17
1,9,5,90.0,100,500,[-0.2],1,0.75,0.0,0.375,[-0.2],1,0.75,0.0,0.375
1,9,6,89.0,100,500,[0.],1,0.25,0.19999999999999996,0.22499999999999998,[0.],1,0.8,0.0,0.4
1,9,7,87.0,100,500,[0.2],1,0.8,0.3999999999999999,0.6,[0.],1,0.85,0.19999999999999996,0.5249999999999999
1,9,8,86.0,100,500,[0.4],1,0.85,0.3999999999999999,0.625,[0.2],1,0.35,0.3999999999999999,0.37499999999999994
1,9,9,84.0,100,500,[0.4],1,0.9,0.6000000000000001,0.75,[0.4],1,0.9,0.6000000000000001,0.75
1,9,10,83.0,100,500,[0.6],1,0.35,0.6000000000000001,0.47500000000000003,[0.6],1,0.9,0.3999999999999999,0.6499999999999999
1,9,11,81.0,100,500,[0.6],1,0.9,0.6000000000000001,0.75,[0.4],1,0.9,0.6000000000000001,0.75
1,9,12,79.0,100,500,[0.6],1,0.9,0.6000000000000001,0.75,[0.6],1,0.9,0.6000000000000001,0.75
1,9,13,77.0,100,500,[0.6],1,0.9,0.6000000000000001,0.75,[0.6],1,0.9,0.6000000000000001,0.75
1,9,14,76.0,100,500,[0.6],1,0.9,0.6000000000000001,0.75,[0.6],1,0.4,0.6000000000000001,0.5
1,9,15,75.0,100,500,[0.6],1,0.9,0.3999999999999999,0.6499999999999999,[0.6],1,0.35,0.6000000000000001,0.47500000000000003
1,9,16,73.0,100,500,[0.4],1,0.95,0.3999999999999999,0.6749999999999999,[0.6],1,0.85,0.8,0.825
1,9,17,71.0,100,500,[0.4],1,0.95,0.3999999999999999,0.6749999999999999,[0.8],1,0.85,0.8,0.825
1,9,18,69.0,100,500,[0.4],1,0.95,0.6000000000000001,0.775,[0.8],1,0.9,0.8,0.8500000000000001
1,9,19,68.0,100,500,[0.6],1,0.95,0.3999999999999999,0.6749999999999999,[0.8],1,0.35,0.8,0.575
1,9,20,67.0,100,500,[0.4],1,1.0,0.19999999999999996,0.6,[0.8],1,0.3,1.0,0.65
1,9,21,65.0,100,500,[0.2],1,1.0,0.19999999999999996,0.6,[1.],1,0.8,1.0,0.9
